# onet_version=30.3  (O*NET Related Occupations + Occupation Data; public domain / CC-BY 4.0; regenerate with scripts/build_taxonomy_extra.py)
# format: soc_code<TAB>related_soc<TAB>tier<TAB>related_title
51-9191.00	49-9041.00	Supplemental	Industrial Machinery Mechanics
51-9191.00	51-4035.00	Supplemental	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic
51-9191.00	51-9031.00	Supplemental	Cutters and Trimmers, Hand
51-9192.00	51-9012.00	Primary-Short	Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders
51-9192.00	51-9023.00	Primary-Short	Mixing and Blending Machine Setters, Operators, and Tenders
51-9192.00	51-9051.00	Primary-Short	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders
51-9192.00	51-6061.00	Primary-Short	Textile Bleaching and Dyeing Machine Operators and Tenders
51-9192.00	51-6011.00	Primary-Short	Laundry and Dry-Cleaning Workers
51-9192.00	53-7061.00	Primary-Long	Cleaners of Vehicles and Equipment
51-9192.00	51-9193.00	Primary-Long	Cooling and Freezing Equipment Operators and Tenders
51-9192.00	51-8091.00	Primary-Long	Chemical Plant and System Operators
51-9192.00	51-9021.00	Primary-Long	Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders
51-9192.00	51-4191.00	Primary-Long	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic
51-9192.00	51-9041.00	Supplemental	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders
51-9192.00	51-9011.00	Supplemental	Chemical Equipment Operators and Tenders
51-9192.00	51-9191.00	Supplemental	Adhesive Bonding Machine Operators and Tenders
51-9192.00	51-9111.00	Supplemental	Packaging and Filling Machine Operators and Tenders
51-9192.00	51-3091.00	Supplemental	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders
51-9192.00	53-7063.00	Supplemental	Machine Feeders and Offbearers
51-9192.00	51-4033.00	Supplemental	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic
51-9192.00	51-4051.00	Supplemental	Metal-Refining Furnace Operators and Tenders
51-9192.00	51-3093.00	Supplemental	Food Cooking Machine Operators and Tenders
51-9192.00	51-4193.00	Supplemental	Plating Machine Setters, Operators, and Tenders, Metal and Plastic
51-9193.00	51-9192.00	Primary-Short	Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders
51-9193.00	51-9012.00	Primary-Short	Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders
51-9193.00	51-9051.00	Primary-Short	Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders
51-9193.00	51-4191.00	Primary-Short	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic
51-9193.00	51-3091.00	Primary-Short	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders
51-9193.00	51-3093.00	Primary-Long	Food Cooking Machine Operators and Tenders
51-9193.00	51-3092.00	Primary-Long	Food Batchmakers
51-9193.00	51-4051.00	Primary-Long	Metal-Refining Furnace Operators and Tenders
51-9193.00	51-9041.00	Primary-Long	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders
51-9193.00	51-8021.00	Primary-Long	Stationary Engineers and Boiler Operators
51-9193.00	51-9111.00	Supplemental	Packaging and Filling Machine Operators and Tenders
51-9193.00	51-9023.00	Supplemental	Mixing and Blending Machine Setters, Operators, and Tenders
51-9193.00	49-9041.00	Supplemental	Industrial Machinery Mechanics
51-9193.00	51-8013.03	Supplemental	Biomass Plant Technicians
51-9193.00	53-7071.00	Supplemental	Gas Compressor and Gas Pumping Station Operators
51-9193.00	51-6091.00	Supplemental	Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers
51-9193.00	51-9196.00	Supplemental	Paper Goods Machine Setters, Operators, and Tenders
51-9193.00	51-4023.00	Supplemental	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic
51-9193.00	51-4072.00	Supplemental	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic
51-9193.00	51-9021.00	Supplemental	Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders
51-9194.00	51-9123.00	Primary-Short	Painting, Coating, and Decorating Workers
51-9194.00	51-4062.00	Primary-Short	Patternmakers, Metal and Plastic
51-9194.00	51-9022.00	Primary-Short	Grinding and Polishing Workers, Hand
51-9194.00	51-4111.00	Primary-Short	Tool and Die Makers
51-9194.00	51-9195.00	Primary-Short	Molders, Shapers, and Casters, Except Metal and Plastic
51-9194.00	51-9195.03	Primary-Long	Stone Cutters and Carvers, Manufacturing
51-9194.00	51-9071.00	Primary-Long	Jewelers and Precious Stone and Metal Workers
51-9194.00	51-5111.00	Primary-Long	Prepress Technicians and Workers
51-9194.00	51-4035.00	Primary-Long	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic
51-9194.00	51-4033.00	Primary-Long	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic
51-9194.00	51-4194.00	Supplemental	Tool Grinders, Filers, and Sharpeners
51-9194.00	51-9031.00	Supplemental	Cutters and Trimmers, Hand
51-9194.00	51-9083.00	Supplemental	Ophthalmic Laboratory Technicians
51-9194.00	51-5112.00	Supplemental	Printing Press Operators
51-9194.00	51-9032.00	Supplemental	Cutting and Slicing Machine Setters, Operators, and Tenders
51-9194.00	51-4061.00	Supplemental	Model Makers, Metal and Plastic
51-9194.00	51-4192.00	Supplemental	Layout Workers, Metal and Plastic
51-9194.00	51-6092.00	Supplemental	Fabric and Apparel Patternmakers
51-9194.00	51-9124.00	Supplemental	Coating, Painting, and Spraying Machine Setters, Operators, and Tenders
51-9194.00	51-4031.00	Supplemental	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic
51-9195.00	51-4071.00	Primary-Short	Foundry Mold and Coremakers
51-9195.00	51-9022.00	Primary-Short	Grinding and Polishing Workers, Hand
51-9195.00	51-4072.00	Primary-Short	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic
51-9195.00	51-9041.00	Primary-Short	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders
51-9195.00	51-9032.00	Primary-Short	Cutting and Slicing Machine Setters, Operators, and Tenders
51-9195.00	51-9031.00	Primary-Long	Cutters and Trimmers, Hand
51-9195.00	51-9195.03	Primary-Long	Stone Cutters and Carvers, Manufacturing
51-9195.00	53-7063.00	Primary-Long	Machine Feeders and Offbearers
51-9195.00	51-9195.04	Primary-Long	Glass Blowers, Molders, Benders, and Finishers
51-9195.00	51-9195.05	Primary-Long	Potters, Manufacturing
51-9195.00	51-9123.00	Supplemental	Painting, Coating, and Decorating Workers
51-9195.00	49-9045.00	Supplemental	Refractory Materials Repairers, Except Brickmasons
51-9195.00	51-2051.00	Supplemental	Fiberglass Laminators and Fabricators
51-9195.00	51-2041.00	Supplemental	Structural Metal Fabricators and Fitters
51-9195.00	51-4111.00	Supplemental	Tool and Die Makers
51-9195.00	51-4062.00	Supplemental	Patternmakers, Metal and Plastic
51-9195.00	51-7042.00	Supplemental	Woodworking Machine Setters, Operators, and Tenders, Except Sawing
51-9195.00	51-9197.00	Supplemental	Tire Builders
51-9195.00	51-4033.00	Supplemental	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic
51-9195.00	51-9191.00	Supplemental	Adhesive Bonding Machine Operators and Tenders
51-9195.03	47-2022.00	Primary-Short	Stonemasons
51-9195.03	47-2044.00	Primary-Short	Tile and Stone Setters
51-9195.03	51-9195.00	Primary-Short	Molders, Shapers, and Casters, Except Metal and Plastic
51-9195.03	47-2053.00	Primary-Short	Terrazzo Workers and Finishers
51-9195.03	51-9022.00	Primary-Short	Grinding and Polishing Workers, Hand
51-9195.03	51-7021.00	Primary-Long	Furniture Finishers
51-9195.03	51-2041.00	Primary-Long	Structural Metal Fabricators and Fitters
51-9195.03	51-9194.00	Primary-Long	Etchers and Engravers
51-9195.03	51-7011.00	Primary-Long	Cabinetmakers and Bench Carpenters
51-9195.03	51-4192.00	Primary-Long	Layout Workers, Metal and Plastic
51-9195.03	51-7042.00	Supplemental	Woodworking Machine Setters, Operators, and Tenders, Except Sawing
51-9195.03	47-2021.00	Supplemental	Brickmasons and Blockmasons
51-9195.03	47-5051.00	Supplemental	Rock Splitters, Quarry
51-9195.03	51-7032.00	Supplemental	Patternmakers, Wood
51-9195.03	51-9123.00	Supplemental	Painting, Coating, and Decorating Workers
51-9195.03	51-4033.00	Supplemental	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic
51-9195.03	47-2051.00	Supplemental	Cement Masons and Concrete Finishers
51-9195.03	51-9031.00	Supplemental	Cutters and Trimmers, Hand
51-9195.03	51-4194.00	Supplemental	Tool Grinders, Filers, and Sharpeners
51-9195.03	51-9071.00	Supplemental	Jewelers and Precious Stone and Metal Workers
51-9195.04	51-9195.00	Primary-Short	Molders, Shapers, and Casters, Except Metal and Plastic
51-9195.04	51-9041.00	Primary-Short	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders
51-9195.04	51-4072.00	Primary-Short	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic
51-9195.04	51-4122.00	Primary-Short	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders
51-9195.04	51-9032.00	Primary-Short	Cutting and Slicing Machine Setters, Operators, and Tenders
51-9195.04	51-4111.00	Primary-Long	Tool and Die Makers
51-9195.04	51-4191.00	Primary-Long	Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic
51-9195.04	51-7042.00	Primary-Long	Woodworking Machine Setters, Operators, and Tenders, Except Sawing
51-9195.04	53-7063.00	Primary-Long	Machine Feeders and Offbearers
51-9195.04	51-9195.03	Primary-Long	Stone Cutters and Carvers, Manufacturing
51-9195.04	51-9022.00	Supplemental	Grinding and Polishing Workers, Hand
51-9195.04	51-4031.00	Supplemental	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic
51-9195.04	51-2041.00	Supplemental	Structural Metal Fabricators and Fitters
51-9195.04	51-6091.00	Supplemental	Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers
51-9195.04	51-9083.00	Supplemental	Ophthalmic Laboratory Technicians
51-9195.04	51-4051.00	Supplemental	Metal-Refining Furnace Operators and Tenders
51-9195.04	51-4033.00	Supplemental	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic
51-9195.04	51-4034.00	Supplemental	Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic
51-9195.04	51-4121.00	Supplemental	Welders, Cutters, Solderers, and Brazers
51-9195.04	51-4061.00	Supplemental	Model Makers, Metal and Plastic
51-9195.05	51-9195.00	Primary-Short	Molders, Shapers, and Casters, Except Metal and Plastic
51-9195.05	51-9071.00	Primary-Short	Jewelers and Precious Stone and Metal Workers
51-9195.05	27-1012.00	Primary-Short	Craft Artists
51-9195.05	51-9123.00	Primary-Short	Painting, Coating, and Decorating Workers
51-9195.05	51-9195.03	Primary-Short	Stone Cutters and Carvers, Manufacturing
51-9195.05	51-9194.00	Primary-Long	Etchers and Engravers
51-9195.05	51-9022.00	Primary-Long	Grinding and Polishing Workers, Hand
51-9195.05	51-4071.00	Primary-Long	Foundry Mold and Coremakers
51-9195.05	51-9195.04	Primary-Long	Glass Blowers, Molders, Benders, and Finishers
51-9195.05	51-6051.00	Primary-Long	Sewers, Hand
51-9195.05	49-9045.00	Supplemental	Refractory Materials Repairers, Except Brickmasons
51-9195.05	51-7021.00	Supplemental	Furniture Finishers
51-9195.05	51-4062.00	Supplemental	Patternmakers, Metal and Plastic
51-9195.05	51-4022.00	Supplemental	Forging Machine Setters, Operators, and Tenders, Metal and Plastic
51-9195.05	51-4194.00	Supplemental	Tool Grinders, Filers, and Sharpeners
51-9195.05	51-4033.00	Supplemental	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic
51-9195.05	51-7031.00	Supplemental	Model Makers, Wood
51-9195.05	51-4052.00	Supplemental	Pourers and Casters, Metal
51-9195.05	51-7032.00	Supplemental	Patternmakers, Wood
51-9195.05	51-2041.00	Supplemental	Structural Metal Fabricators and Fitters
51-9196.00	51-9191.00	Primary-Short	Adhesive Bonding Machine Operators and Tenders
51-9196.00	51-9032.00	Primary-Short	Cutting and Slicing Machine Setters, Operators, and Tenders
51-9196.00	51-6062.00	Primary-Short	Textile Cutting Machine Setters, Operators, and Tenders
51-9196.00	51-6091.00	Primary-Short	Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers
51-9196.00	53-7063.00	Primary-Short	Machine Feeders and Offbearers
51-9196.00	51-9041.00	Primary-Long	Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders
51-9196.00	51-4031.00	Primary-Long	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic
51-9196.00	51-7042.00	Primary-Long	Woodworking Machine Setters, Operators, and Tenders, Except Sawing
51-9196.00	51-4023.00	Primary-Long	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic
51-9196.00	49-9041.00	Primary-Long	Industrial Machinery Mechanics
51-9196.00	51-9111.00	Supplemental	Packaging and Filling Machine Operators and Tenders
51-9196.00	51-4081.00	Supplemental	Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic
51-9196.00	51-4033.00	Supplemental	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic
51-9196.00	51-4021.00	Supplemental	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic
51-9196.00	51-6064.00	Supplemental	Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders
51-9196.00	51-9022.00	Supplemental	Grinding and Polishing Workers, Hand
51-9196.00	51-4194.00	Supplemental	Tool Grinders, Filers, and Sharpeners
51-9196.00	51-6031.00	Supplemental	Sewing Machine Operators
51-9196.00	51-4035.00	Supplemental	Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic
51-9196.00	51-5113.00	Supplemental	Print Binding and Finishing Workers
51-9197.00	49-3093.00	Primary-Short	Tire Repairers and Changers
51-9197.00	51-9195.00	Primary-Short	Molders, Shapers, and Casters, Except Metal and Plastic
51-9197.00	51-4072.00	Primary-Short	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic
51-9197.00	51-2051.00	Primary-Short	Fiberglass Laminators and Fabricators
51-9197.00	51-2031.00	Primary-Short	Engine and Other Machine Assemblers
51-9197.00	51-4071.00	Primary-Long	Foundry Mold and Coremakers
51-9197.00	51-9022.00	Primary-Long	Grinding and Polishing Workers, Hand
51-9197.00	49-3021.00	Primary-Long	Automotive Body and Related Repairers
51-9197.00	51-2041.00	Primary-Long	Structural Metal Fabricators and Fitters
51-9197.00	51-9124.00	Primary-Long	Coating, Painting, and Spraying Machine Setters, Operators, and Tenders
51-9197.00	51-2011.00	Supplemental	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers
51-9197.00	47-2131.00	Supplemental	Insulation Workers, Floor, Ceiling, and Wall
51-9197.00	51-4122.00	Supplemental	Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders
51-9197.00	51-4021.00	Supplemental	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic
51-9197.00	49-3043.00	Supplemental	Rail Car Repairers
51-9197.00	51-6042.00	Supplemental	Shoe Machine Operators and Tenders
51-9197.00	47-2132.00	Supplemental	Insulation Workers, Mechanical
51-9197.00	49-9041.00	Supplemental	Industrial Machinery Mechanics
51-9197.00	51-6091.00	Supplemental	Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers
51-9197.00	51-4193.00	Supplemental	Plating Machine Setters, Operators, and Tenders, Metal and Plastic
51-9198.00	49-9098.00	Primary-Short	Helpers--Installation, Maintenance, and Repair Workers
51-9198.00	47-5081.00	Primary-Short	Helpers--Extraction Workers
51-9198.00	53-7063.00	Primary-Short	Machine Feeders and Offbearers
51-9198.00	47-3012.00	Primary-Short	Helpers--Carpenters
51-9198.00	47-3011.00	Primary-Short	Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters
51-9198.00	47-3014.00	Primary-Long	Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons
51-9198.00	49-9043.00	Primary-Long	Maintenance Workers, Machinery
51-9198.00	53-7064.00	Primary-Long	Packers and Packagers, Hand
51-9198.00	51-9191.00	Primary-Long	Adhesive Bonding Machine Operators and Tenders
51-9198.00	53-7062.00	Primary-Long	Laborers and Freight, Stock, and Material Movers, Hand
51-9198.00	51-7042.00	Supplemental	Woodworking Machine Setters, Operators, and Tenders, Except Sawing
51-9198.00	51-9196.00	Supplemental	Paper Goods Machine Setters, Operators, and Tenders
51-9198.00	51-9032.00	Supplemental	Cutting and Slicing Machine Setters, Operators, and Tenders
51-9198.00	51-9111.00	Supplemental	Packaging and Filling Machine Operators and Tenders
51-9198.00	51-6011.00	Supplemental	Laundry and Dry-Cleaning Workers
51-9198.00	47-3015.00	Supplemental	Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters
51-9198.00	51-9022.00	Supplemental	Grinding and Polishing Workers, Hand
51-9198.00	51-4194.00	Supplemental	Tool Grinders, Filers, and Sharpeners
51-9198.00	51-4033.00	Supplemental	Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic
51-9198.00	47-3013.00	Supplemental	Helpers--Electricians
53-1041.00	53-1043.00	Primary-Short	First-Line Supervisors of Material-Moving Machine and Vehicle Operators
53-1041.00	53-2022.00	Primary-Short	Airfield Operations Specialists
53-1041.00	53-6051.00	Primary-Short	Transportation Inspectors
53-1041.00	53-1044.00	Primary-Short	First-Line Supervisors of Passenger Attendants
53-1041.00	53-1042.00	Primary-Short	First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand
53-1041.00	11-3071.00	Primary-Long	Transportation, Storage, and Distribution Managers
53-1041.00	43-5032.00	Primary-Long	Dispatchers, Except Police, Fire, and Ambulance
53-1041.00	53-7051.00	Primary-Long	Industrial Truck and Tractor Operators
53-1041.00	43-5011.00	Primary-Long	Cargo and Freight Agents
53-1041.00	51-1011.00	Primary-Long	First-Line Supervisors of Production and Operating Workers
53-1041.00	43-5011.01	Supplemental	Freight Forwarders
53-1041.00	53-2012.00	Supplemental	Commercial Pilots
53-1041.00	53-2021.00	Supplemental	Air Traffic Controllers
53-1041.00	53-4031.00	Supplemental	Railroad Conductors and Yardmasters
53-1041.00	53-7062.00	Supplemental	Laborers and Freight, Stock, and Material Movers, Hand
53-1041.00	53-6032.00	Supplemental	Aircraft Service Attendants
53-1041.00	49-1011.00	Supplemental	First-Line Supervisors of Mechanics, Installers, and Repairers
53-1041.00	53-7121.00	Supplemental	Tank Car, Truck, and Ship Loaders
53-1041.00	47-1011.00	Supplemental	First-Line Supervisors of Construction Trades and Extraction Workers
53-1041.00	45-1011.00	Supplemental	First-Line Supervisors of Farming, Fishing, and Forestry Workers
53-1042.00	49-1011.00	Primary-Short	First-Line Supervisors of Mechanics, Installers, and Repairers
53-1042.00	51-1011.00	Primary-Short	First-Line Supervisors of Production and Operating Workers
53-1042.00	53-1043.00	Primary-Short	First-Line Supervisors of Material-Moving Machine and Vehicle Operators
53-1042.00	47-1011.00	Primary-Short	First-Line Supervisors of Construction Trades and Extraction Workers
53-1042.00	53-1044.00	Primary-Short	First-Line Supervisors of Passenger Attendants
53-1042.00	43-1011.00	Primary-Long	First-Line Supervisors of Office and Administrative Support Workers
53-1042.00	45-1011.00	Primary-Long	First-Line Supervisors of Farming, Fishing, and Forestry Workers
53-1042.00	37-1011.00	Primary-Long	First-Line Supervisors of Housekeeping and Janitorial Workers
53-1042.00	41-1012.00	Primary-Long	First-Line Supervisors of Non-Retail Sales Workers
53-1042.00	33-1091.00	Primary-Long	First-Line Supervisors of Security Workers
53-1042.00	39-1014.00	Supplemental	First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services
53-1042.00	11-3051.00	Supplemental	Industrial Production Managers
53-1042.00	11-1021.00	Supplemental	General and Operations Managers
53-1042.00	17-2112.00	Supplemental	Industrial Engineers
53-1042.00	37-1012.00	Supplemental	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers
53-1042.00	43-5061.00	Supplemental	Production, Planning, and Expediting Clerks
53-1042.00	53-1041.00	Supplemental	Aircraft Cargo Handling Supervisors
53-1042.00	53-1042.01	Supplemental	Recycling Coordinators
53-1042.00	51-2092.00	Supplemental	Team Assemblers
53-1042.00	35-1012.00	Supplemental	First-Line Supervisors of Food Preparation and Serving Workers
53-1042.01	53-7062.04	Primary-Short	Recycling and Reclamation Workers
53-1042.01	53-1043.00	Primary-Short	First-Line Supervisors of Material-Moving Machine and Vehicle Operators
53-1042.01	53-1042.00	Primary-Short	First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand
53-1042.01	49-1011.00	Primary-Short	First-Line Supervisors of Mechanics, Installers, and Repairers
53-1042.01	53-7081.00	Primary-Short	Refuse and Recyclable Material Collectors
53-1042.01	51-1011.00	Primary-Long	First-Line Supervisors of Production and Operating Workers
53-1042.01	43-1011.00	Primary-Long	First-Line Supervisors of Office and Administrative Support Workers
53-1042.01	43-5061.00	Primary-Long	Production, Planning, and Expediting Clerks
53-1042.01	47-1011.00	Primary-Long	First-Line Supervisors of Construction Trades and Extraction Workers
53-1042.01	37-1011.00	Primary-Long	First-Line Supervisors of Housekeeping and Janitorial Workers
53-1042.01	11-1021.00	Supplemental	General and Operations Managers
53-1042.01	11-3051.00	Supplemental	Industrial Production Managers
53-1042.01	47-4041.00	Supplemental	Hazardous Materials Removal Workers
53-1042.01	11-3071.00	Supplemental	Transportation, Storage, and Distribution Managers
53-1042.01	45-1011.00	Supplemental	First-Line Supervisors of Farming, Fishing, and Forestry Workers
53-1042.01	11-3013.00	Supplemental	Facilities Managers
53-1042.01	13-1081.00	Supplemental	Logisticians
53-1042.01	41-1012.00	Supplemental	First-Line Supervisors of Non-Retail Sales Workers
53-1042.01	13-1111.00	Supplemental	Management Analysts
53-1042.01	13-1082.00	Supplemental	Project Management Specialists
53-1043.00	53-1042.00	Primary-Short	First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand
53-1043.00	49-1011.00	Primary-Short	First-Line Supervisors of Mechanics, Installers, and Repairers
53-1043.00	51-1011.00	Primary-Short	First-Line Supervisors of Production and Operating Workers
53-1043.00	47-1011.00	Primary-Short	First-Line Supervisors of Construction Trades and Extraction Workers
53-1043.00	53-1044.00	Primary-Short	First-Line Supervisors of Passenger Attendants
53-1043.00	45-1011.00	Primary-Long	First-Line Supervisors of Farming, Fishing, and Forestry Workers
53-1043.00	43-1011.00	Primary-Long	First-Line Supervisors of Office and Administrative Support Workers
53-1043.00	37-1011.00	Primary-Long	First-Line Supervisors of Housekeeping and Janitorial Workers
53-1043.00	41-1012.00	Primary-Long	First-Line Supervisors of Non-Retail Sales Workers
53-1043.00	33-1091.00	Primary-Long	First-Line Supervisors of Security Workers
53-1043.00	53-1041.00	Supplemental	Aircraft Cargo Handling Supervisors
53-1043.00	11-3071.00	Supplemental	Transportation, Storage, and Distribution Managers
53-1043.00	43-5032.00	Supplemental	Dispatchers, Except Police, Fire, and Ambulance
53-1043.00	53-1042.01	Supplemental	Recycling Coordinators
53-1043.00	37-1012.00	Supplemental	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers
53-1043.00	35-1012.00	Supplemental	First-Line Supervisors of Food Preparation and Serving Workers
53-1043.00	11-1021.00	Supplemental	General and Operations Managers
53-1043.00	53-4031.00	Supplemental	Railroad Conductors and Yardmasters
53-1043.00	39-1014.00	Supplemental	First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services
53-1043.00	11-3051.00	Supplemental	Industrial Production Managers
53-1044.00	49-1011.00	Primary-Short	First-Line Supervisors of Mechanics, Installers, and Repairers
53-1044.00	43-1011.00	Primary-Short	First-Line Supervisors of Office and Administrative Support Workers
53-1044.00	53-1043.00	Primary-Short	First-Line Supervisors of Material-Moving Machine and Vehicle Operators
53-1044.00	53-1042.00	Primary-Short	First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand
53-1044.00	51-1011.00	Primary-Short	First-Line Supervisors of Production and Operating Workers
53-1044.00	41-1012.00	Primary-Long	First-Line Supervisors of Non-Retail Sales Workers
53-1044.00	47-1011.00	Primary-Long	First-Line Supervisors of Construction Trades and Extraction Workers
53-1044.00	39-1014.00	Primary-Long	First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services
53-1044.00	37-1011.00	Primary-Long	First-Line Supervisors of Housekeeping and Janitorial Workers
53-1044.00	39-1022.00	Primary-Long	First-Line Supervisors of Personal Service Workers
53-1044.00	43-5032.00	Supplemental	Dispatchers, Except Police, Fire, and Ambulance
53-1044.00	33-1091.00	Supplemental	First-Line Supervisors of Security Workers
53-1044.00	53-1041.00	Supplemental	Aircraft Cargo Handling Supervisors
53-1044.00	35-1012.00	Supplemental	First-Line Supervisors of Food Preparation and Serving Workers
53-1044.00	45-1011.00	Supplemental	First-Line Supervisors of Farming, Fishing, and Forestry Workers
53-1044.00	53-2022.00	Supplemental	Airfield Operations Specialists
53-1044.00	11-3071.00	Supplemental	Transportation, Storage, and Distribution Managers
53-1044.00	11-1021.00	Supplemental	General and Operations Managers
53-1044.00	13-1071.00	Supplemental	Human Resources Specialists
53-1044.00	37-1012.00	Supplemental	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers
53-2011.00	53-2012.00	Primary-Short	Commercial Pilots
53-2011.00	53-2021.00	Primary-Short	Air Traffic Controllers
53-2011.00	53-2022.00	Primary-Short	Airfield Operations Specialists
53-2011.00	53-6032.00	Primary-Short	Aircraft Service Attendants
53-2011.00	53-5021.00	Primary-Short	Captains, Mates, and Pilots of Water Vessels
53-2011.00	49-3011.00	Primary-Long	Aircraft Mechanics and Service Technicians
53-2011.00	53-6051.01	Primary-Long	Aviation Inspectors
53-2011.00	53-4011.00	Primary-Long	Locomotive Engineers
53-2011.00	53-1044.00	Primary-Long	First-Line Supervisors of Passenger Attendants
53-2011.00	17-2011.00	Primary-Long	Aerospace Engineers
53-2011.00	53-2031.00	Supplemental	Flight Attendants
53-2011.00	53-1041.00	Supplemental	Aircraft Cargo Handling Supervisors
53-2011.00	49-2091.00	Supplemental	Avionics Technicians
53-2011.00	53-5031.00	Supplemental	Ship Engineers
53-2011.00	53-4031.00	Supplemental	Railroad Conductors and Yardmasters
53-2011.00	53-4022.00	Supplemental	Railroad Brake, Signal, and Switch Operators and Locomotive Firers
53-2011.00	17-3021.00	Supplemental	Aerospace Engineering and Operations Technologists and Technicians
53-2011.00	53-6051.00	Supplemental	Transportation Inspectors
53-2011.00	53-5011.00	Supplemental	Sailors and Marine Oilers
53-2011.00	53-5022.00	Supplemental	Motorboat Operators
53-2012.00	53-2011.00	Primary-Short	Airline Pilots, Copilots, and Flight Engineers
53-2012.00	53-2021.00	Primary-Short	Air Traffic Controllers
53-2012.00	53-2022.00	Primary-Short	Airfield Operations Specialists
53-2012.00	49-3011.00	Primary-Short	Aircraft Mechanics and Service Technicians
53-2012.00	53-6051.01	Primary-Short	Aviation Inspectors
53-2012.00	53-4011.00	Primary-Long	Locomotive Engineers
53-2012.00	49-2091.00	Primary-Long	Avionics Technicians
53-2012.00	53-5021.00	Primary-Long	Captains, Mates, and Pilots of Water Vessels
53-2012.00	53-5031.00	Primary-Long	Ship Engineers
53-2012.00	53-4031.00	Primary-Long	Railroad Conductors and Yardmasters
